wavelength_nm,reflectance
1438.50,0.843064
1443.50,0.854628
1448.50,0.855140
1453.50,0.859505
1458.50,0.862137
1463.50,0.866419
1468.50,0.867315
1473.50,0.870652
1478.50,0.877879
1483.50,0.876847
1488.50,0.878436
1493.50,0.882665
1498.50,0.881577
1503.50,0.886441
1508.50,0.888863
1513.50,0.887399
1518.50,0.889982
1523.50,0.888869
1528.50,0.891417
1534.00,0.890841
1540.00,0.895420
1546.00,0.893878
1552.00,0.895055
1558.00,0.892827
1564.00,0.896002
1570.50,0.895719
1577.50,0.895126
1584.50,0.897794
1591.50,0.895361
1598.50,0.896597
1605.50,0.898941
1612.50,0.899497
1619.50,0.899313
1626.50,0.898926
1633.50,0.897903
1640.50,0.899541
1647.50,0.897249
1654.50,0.895888
1661.50,0.896945
1668.50,0.894969
1676.00,0.894177
1684.00,0.895007
1692.00,0.894468
1700.00,0.888565
1708.00,0.883947
1716.00,0.886970
1724.00,0.882864
1732.00,0.881830
1740.00,0.879625
1748.00,0.875723
1756.00,0.875547
1764.00,0.873671
1772.00,0.864613
1780.00,0.861116
1788.00,0.846607
1796.00,0.842900
1805.00,0.840247
1815.00,0.837193
1825.00,0.832836
1835.00,0.837352
1845.00,0.833427
1855.00,0.845263
1865.00,0.842742
1875.00,0.824296
1885.00,0.802041
1895.00,0.773855
1905.00,0.746688
1915.00,0.737859
1925.00,0.747709
1935.00,0.752249
1945.00,0.758233
1955.00,0.762154
1965.00,0.770086
1975.00,0.772702
1985.00,0.776524
1995.00,0.774335
2005.00,0.778467
2015.00,0.775875
2025.00,0.773574
2035.00,0.766374
2045.00,0.763226
2055.00,0.757892
2065.00,0.744969
2075.00,0.737832
2085.00,0.719061
2095.00,0.710102
2105.00,0.700907
2115.00,0.676176
2125.00,0.670210
2135.00,0.639410
2145.00,0.574317
2155.00,0.505764
2165.00,0.479927
2175.00,0.487713
2185.00,0.481506
2195.00,0.461686
2205.00,0.401631
2215.00,0.469295
2225.00,0.577655
2235.00,0.597740
2245.00,0.594628
2255.00,0.592052
2265.00,0.580045
2275.00,0.563042
2285.00,0.539464
2295.00,0.529705
2305.00,0.523160
2315.00,0.493234
2325.00,0.494644
2335.00,0.499396
2345.00,0.487637
2355.00,0.472363
2365.00,0.467029
2375.00,0.447506
2386.00,0.438401
2400.00,0.457948
2418.00,0.455674
2440.00,0.419883
2466.00,0.392356
2496.00,0.369812
2528.00,0.345709
2560.00,0.329663
2592.00,0.303726
2624.00,0.278031
2656.00,0.213749
2688.00,0.090084
2720.00,0.018449
2752.00,0.018266
2784.00,0.073718
2816.00,0.107229
2848.00,0.106618
2880.00,0.133096
2912.00,0.136692
2944.00,0.150553
2976.00,0.167500
